# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 5.81 s
# Particulas activas: 2/2
# Total colisiones: 4
#
# OBSTACULOS
obstaculo,0,300,250,200,100
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,2.49,0,170.1,300,-105,0,1,1
trayectoria,2.49,1,629.9,300,105,0,1,1
trayectoria,2.5,0,169.05,300,-105,0,1,1
trayectoria,2.5,1,630.95,300,105,0,1,1
trayectoria,2.51,0,168,300,-105,0,1,1
trayectoria,2.51,1,632,300,105,0,1,1
trayectoria,2.52,0,166.95,300,-105,0,1,1
trayectoria,2.52,1,633.05,300,105,0,1,1
trayectoria,2.53,0,165.9,300,-105,0,1,1
trayectoria,2.53,1,634.1,300,105,0,1,1
trayectoria,2.54,0,164.85,300,-105,0,1,1
trayectoria,2.54,1,635.15,300,105,0,1,1
trayectoria,2.55,0,163.8,300,-105,0,1,1
trayectoria,2.55,1,636.2,300,105,0,1,1
trayectoria,2.56,0,162.75,300,-105,0,1,1
trayectoria,2.56,1,637.25,300,105,0,1,1
trayectoria,2.57,0,161.7,300,-105,0,1,1
trayectoria,2.57,1,638.3,300,105,0,1,1
trayectoria,2.58,0,160.65,300,-105,0,1,1
trayectoria,2.58,1,639.35,300,105,0,1,1
trayectoria,2.59,0,159.6,300,-105,0,1,1
trayectoria,2.59,1,640.4,300,105,0,1,1
trayectoria,2.6,0,158.55,300,-105,0,1,1
trayectoria,2.6,1,641.45,300,105,0,1,1
trayectoria,2.61,0,157.5,300,-105,0,1,1
trayectoria,2.61,1,642.5,300,105,0,1,1
trayectoria,2.62,0,156.45,300,-105,0,1,1
trayectoria,2.62,1,643.55,300,105,0,1,1
trayectoria,2.63,0,155.4,300,-105,0,1,1
trayectoria,2.63,1,644.6,300,105,0,1,1
trayectoria,2.64,0,154.35,300,-105,0,1,1
trayectoria,2.64,1,645.65,300,105,0,1,1
trayectoria,2.65,0,153.3,300,-105,0,1,1
trayectoria,2.65,1,646.7,300,105,0,1,1
trayectoria,2.66,0,152.25,300,-105,0,1,1
trayectoria,2.66,1,647.75,300,105,0,1,1
trayectoria,2.67,0,151.2,300,-105,0,1,1
trayectoria,2.67,1,648.8,300,105,0,1,1
trayectoria,2.68,0,150.15,300,-105,0,1,1
trayectoria,2.68,1,649.85,300,105,0,1,1
trayectoria,2.69,0,149.1,300,-105,0,1,1
trayectoria,2.69,1,650.9,300,105,0,1,1
trayectoria,2.7,0,148.05,300,-105,0,1,1
trayectoria,2.7,1,651.95,300,105,0,1,1
trayectoria,2.71,0,147,300,-105,0,1,1
trayectoria,2.71,1,653,300,105,0,1,1
trayectoria,2.72,0,145.95,300,-105,0,1,1
trayectoria,2.72,1,654.05,300,105,0,1,1
trayectoria,2.73,0,144.9,300,-105,0,1,1
trayectoria,2.73,1,655.1,300,105,0,1,1
trayectoria,2.74,0,143.85,300,-105,0,1,1
trayectoria,2.74,1,656.15,300,105,0,1,1
trayectoria,2.75,0,142.8,300,-105,0,1,1
trayectoria,2.75,1,657.2,300,105,0,1,1
trayectoria,2.76,0,141.75,300,-105,0,1,1
trayectoria,2.76,1,658.25,300,105,0,1,1
trayectoria,2.77,0,140.7,300,-105,0,1,1
trayectoria,2.77,1,659.3,300,105,0,1,1
trayectoria,2.78,0,139.65,300,-105,0,1,1
trayectoria,2.78,1,660.35,300,105,0,1,1
trayectoria,2.79,0,138.6,300,-105,0,1,1
trayectoria,2.79,1,661.4,300,105,0,1,1
trayectoria,2.8,0,137.55,300,-105,0,1,1
trayectoria,2.8,1,662.45,300,105,0,1,1
trayectoria,2.81,0,136.5,300,-105,0,1,1
trayectoria,2.81,1,663.5,300,105,0,1,1
trayectoria,2.82,0,135.45,300,-105,0,1,1
trayectoria,2.82,1,664.55,300,105,0,1,1
trayectoria,2.83,0,134.4,300,-105,0,1,1
trayectoria,2.83,1,665.6,300,105,0,1,1
trayectoria,2.84,0,133.35,300,-105,0,1,1
trayectoria,2.84,1,666.65,300,105,0,1,1
trayectoria,2.85,0,132.3,300,-105,0,1,1
trayectoria,2.85,1,667.7,300,105,0,1,1
trayectoria,2.86,0,131.25,300,-105,0,1,1
trayectoria,2.86,1,668.75,300,105,0,1,1
trayectoria,2.87,0,130.2,300,-105,0,1,1
trayectoria,2.87,1,669.8,300,105,0,1,1
trayectoria,2.88,0,129.15,300,-105,0,1,1
trayectoria,2.88,1,670.85,300,105,0,1,1
trayectoria,2.89,0,128.1,300,-105,0,1,1
trayectoria,2.89,1,671.9,300,105,0,1,1
trayectoria,2.9,0,127.05,300,-105,0,1,1
trayectoria,2.9,1,672.95,300,105,0,1,1
trayectoria,2.91,0,126,300,-105,0,1,1
trayectoria,2.91,1,674,300,105,0,1,1
trayectoria,2.92,0,124.95,300,-105,0,1,1
trayectoria,2.92,1,675.05,300,105,0,1,1
trayectoria,2.93,0,123.9,300,-105,0,1,1
trayectoria,2.93,1,676.1,300,105,0,1,1
trayectoria,2.94,0,122.85,300,-105,0,1,1
trayectoria,2.94,1,677.15,300,105,0,1,1
trayectoria,2.95,0,121.8,300,-105,0,1,1
trayectoria,2.95,1,678.2,300,105,0,1,1
trayectoria,2.96,0,120.75,300,-105,0,1,1
trayectoria,2.96,1,679.25,300,105,0,1,1
trayectoria,2.97,0,119.7,300,-105,0,1,1
trayectoria,2.97,1,680.3,300,105,0,1,1
trayectoria,2.98,0,118.65,300,-105,0,1,1
trayectoria,2.98,1,681.35,300,105,0,1,1
trayectoria,2.99,0,117.6,300,-105,0,1,1
trayectoria,2.99,1,682.4,300,105,0,1,1
trayectoria,3,0,116.55,300,-105,0,1,1
trayectoria,3,1,683.45,300,105,0,1,1
trayectoria,3.01,0,115.5,300,-105,0,1,1
trayectoria,3.01,1,684.5,300,105,0,1,1
trayectoria,3.02,0,114.45,300,-105,0,1,1
trayectoria,3.02,1,685.55,300,105,0,1,1
trayectoria,3.03,0,113.4,300,-105,0,1,1
trayectoria,3.03,1,686.6,300,105,0,1,1
trayectoria,3.04,0,112.35,300,-105,0,1,1
trayectoria,3.04,1,687.65,300,105,0,1,1
trayectoria,3.05,0,111.3,300,-105,0,1,1
trayectoria,3.05,1,688.7,300,105,0,1,1
trayectoria,3.06,0,110.25,300,-105,0,1,1
trayectoria,3.06,1,689.75,300,105,0,1,1
trayectoria,3.07,0,109.2,300,-105,0,1,1
trayectoria,3.07,1,690.8,300,105,0,1,1
trayectoria,3.08,0,108.15,300,-105,0,1,1
trayectoria,3.08,1,691.85,300,105,0,1,1
trayectoria,3.09,0,107.1,300,-105,0,1,1
trayectoria,3.09,1,692.9,300,105,0,1,1
trayectoria,3.1,0,106.05,300,-105,0,1,1
trayectoria,3.1,1,693.95,300,105,0,1,1
trayectoria,3.11,0,105,300,-105,0,1,1
trayectoria,3.11,1,695,300,105,0,1,1
trayectoria,3.12,0,103.95,300,-105,0,1,1
trayectoria,3.12,1,696.05,300,105,0,1,1
trayectoria,3.13,0,102.9,300,-105,0,1,1
trayectoria,3.13,1,697.1,300,105,0,1,1
trayectoria,3.14,0,101.85,300,-105,0,1,1
trayectoria,3.14,1,698.15,300,105,0,1,1
trayectoria,3.15,0,100.8,300,-105,0,1,1
trayectoria,3.15,1,699.2,300,105,0,1,1
trayectoria,3.16,0,99.75,300,-105,0,1,1
trayectoria,3.16,1,700.25,300,105,0,1,1
trayectoria,3.17,0,98.7,300,-105,0,1,1
trayectoria,3.17,1,701.3,300,105,0,1,1
trayectoria,3.18,0,97.65,300,-105,0,1,1
trayectoria,3.18,1,702.35,300,105,0,1,1
trayectoria,3.19,0,96.6,300,-105,0,1,1
trayectoria,3.19,1,703.4,300,105,0,1,1
trayectoria,3.2,0,95.55,300,-105,0,1,1
trayectoria,3.2,1,704.45,300,105,0,1,1
trayectoria,3.21,0,94.5,300,-105,0,1,1
trayectoria,3.21,1,705.5,300,105,0,1,1
trayectoria,3.22,0,93.45,300,-105,0,1,1
trayectoria,3.22,1,706.55,300,105,0,1,1
trayectoria,3.23,0,92.4,300,-105,0,1,1
trayectoria,3.23,1,707.6,300,105,0,1,1
trayectoria,3.24,0,91.35,300,-105,0,1,1
trayectoria,3.24,1,708.65,300,105,0,1,1
trayectoria,3.25,0,90.3,300,-105,0,1,1
trayectoria,3.25,1,709.7,300,105,0,1,1
trayectoria,3.26,0,89.25,300,-105,0,1,1
trayectoria,3.26,1,710.75,300,105,0,1,1
trayectoria,3.27,0,88.2,300,-105,0,1,1
trayectoria,3.27,1,711.8,300,105,0,1,1
trayectoria,3.28,0,87.15,300,-105,0,1,1
trayectoria,3.28,1,712.85,300,105,0,1,1
trayectoria,3.29,0,86.1,300,-105,0,1,1
trayectoria,3.29,1,713.9,300,105,0,1,1
trayectoria,3.3,0,85.05,300,-105,0,1,1
trayectoria,3.3,1,714.95,300,105,0,1,1
trayectoria,3.31,0,84,300,-105,0,1,1
trayectoria,3.31,1,716,300,105,0,1,1
trayectoria,3.32,0,82.95,300,-105,0,1,1
trayectoria,3.32,1,717.05,300,105,0,1,1
trayectoria,3.33,0,81.9,300,-105,0,1,1
trayectoria,3.33,1,718.1,300,105,0,1,1
trayectoria,3.34,0,80.85,300,-105,0,1,1
trayectoria,3.34,1,719.15,300,105,0,1,1
trayectoria,3.35,0,79.8,300,-105,0,1,1
trayectoria,3.35,1,720.2,300,105,0,1,1
trayectoria,3.36,0,78.75,300,-105,0,1,1
trayectoria,3.36,1,721.25,300,105,0,1,1
trayectoria,3.37,0,77.7,300,-105,0,1,1
trayectoria,3.37,1,722.3,300,105,0,1,1
trayectoria,3.38,0,76.65,300,-105,0,1,1
trayectoria,3.38,1,723.35,300,105,0,1,1
trayectoria,3.39,0,75.6,300,-105,0,1,1
trayectoria,3.39,1,724.4,300,105,0,1,1
trayectoria,3.4,0,74.55,300,-105,0,1,1
trayectoria,3.4,1,725.45,300,105,0,1,1
trayectoria,3.41,0,73.5,300,-105,0,1,1
trayectoria,3.41,1,726.5,300,105,0,1,1
trayectoria,3.42,0,72.45,300,-105,0,1,1
trayectoria,3.42,1,727.55,300,105,0,1,1
trayectoria,3.43,0,71.4,300,-105,0,1,1
trayectoria,3.43,1,728.6,300,105,0,1,1
trayectoria,3.44,0,70.35,300,-105,0,1,1
trayectoria,3.44,1,729.65,300,105,0,1,1
trayectoria,3.45,0,69.3,300,-105,0,1,1
trayectoria,3.45,1,730.7,300,105,0,1,1
trayectoria,3.46,0,68.25,300,-105,0,1,1
trayectoria,3.46,1,731.75,300,105,0,1,1
trayectoria,3.47,0,67.2,300,-105,0,1,1
trayectoria,3.47,1,732.8,300,105,0,1,1
trayectoria,3.48,0,66.15,300,-105,0,1,1
trayectoria,3.48,1,733.85,300,105,0,1,1
trayectoria,3.49,0,65.1,300,-105,0,1,1
trayectoria,3.49,1,734.9,300,105,0,1,1
trayectoria,3.5,0,64.05,300,-105,0,1,1
trayectoria,3.5,1,735.95,300,105,0,1,1
trayectoria,3.51,0,63,300,-105,0,1,1
trayectoria,3.51,1,737,300,105,0,1,1
trayectoria,3.52,0,61.95,300,-105,0,1,1
trayectoria,3.52,1,738.05,300,105,0,1,1
trayectoria,3.53,0,60.9,300,-105,0,1,1
trayectoria,3.53,1,739.1,300,105,0,1,1
trayectoria,3.54,0,59.85,300,-105,0,1,1
trayectoria,3.54,1,740.15,300,105,0,1,1
trayectoria,3.55,0,58.8,300,-105,0,1,1
trayectoria,3.55,1,741.2,300,105,0,1,1
trayectoria,3.56,0,57.75,300,-105,0,1,1
trayectoria,3.56,1,742.25,300,105,0,1,1
trayectoria,3.57,0,56.7,300,-105,0,1,1
trayectoria,3.57,1,743.3,300,105,0,1,1
trayectoria,3.58,0,55.65,300,-105,0,1,1
trayectoria,3.58,1,744.35,300,105,0,1,1
trayectoria,3.59,0,54.6,300,-105,0,1,1
trayectoria,3.59,1,745.4,300,105,0,1,1
trayectoria,3.6,0,53.55,300,-105,0,1,1
trayectoria,3.6,1,746.45,300,105,0,1,1
trayectoria,3.61,0,52.5,300,-105,0,1,1
trayectoria,3.61,1,747.5,300,105,0,1,1
trayectoria,3.62,0,51.45,300,-105,0,1,1
trayectoria,3.62,1,748.55,300,105,0,1,1
trayectoria,3.63,0,50.4,300,-105,0,1,1
trayectoria,3.63,1,749.6,300,105,0,1,1
trayectoria,3.64,0,49.35,300,-105,0,1,1
trayectoria,3.64,1,750.65,300,105,0,1,1
trayectoria,3.65,0,48.3,300,-105,0,1,1
trayectoria,3.65,1,751.7,300,105,0,1,1
trayectoria,3.66,0,47.25,300,-105,0,1,1
trayectoria,3.66,1,752.75,300,105,0,1,1
trayectoria,3.67,0,46.2,300,-105,0,1,1
trayectoria,3.67,1,753.8,300,105,0,1,1
trayectoria,3.68,0,45.15,300,-105,0,1,1
trayectoria,3.68,1,754.85,300,105,0,1,1
trayectoria,3.69,0,44.1,300,-105,0,1,1
trayectoria,3.69,1,755.9,300,105,0,1,1
trayectoria,3.7,0,43.05,300,-105,0,1,1
trayectoria,3.7,1,756.95,300,105,0,1,1
trayectoria,3.71,0,42,300,-105,0,1,1
trayectoria,3.71,1,758,300,105,0,1,1
trayectoria,3.72,0,40.95,300,-105,0,1,1
trayectoria,3.72,1,759.05,300,105,0,1,1
trayectoria,3.73,0,39.9,300,-105,0,1,1
trayectoria,3.73,1,760.1,300,105,0,1,1
trayectoria,3.74,0,38.85,300,-105,0,1,1
trayectoria,3.74,1,761.15,300,105,0,1,1
trayectoria,3.75,0,37.8,300,-105,0,1,1
trayectoria,3.75,1,762.2,300,105,0,1,1
trayectoria,3.76,0,36.75,300,-105,0,1,1
trayectoria,3.76,1,763.25,300,105,0,1,1
trayectoria,3.77,0,35.7,300,-105,0,1,1
trayectoria,3.77,1,764.3,300,105,0,1,1
trayectoria,3.78,0,34.65,300,-105,0,1,1
trayectoria,3.78,1,765.35,300,105,0,1,1
trayectoria,3.79,0,33.6,300,-105,0,1,1
trayectoria,3.79,1,766.4,300,105,0,1,1
trayectoria,3.8,0,32.55,300,-105,0,1,1
trayectoria,3.8,1,767.45,300,105,0,1,1
trayectoria,3.81,0,31.5,300,-105,0,1,1
trayectoria,3.81,1,768.5,300,105,0,1,1
trayectoria,3.82,0,30.45,300,-105,0,1,1
trayectoria,3.82,1,769.55,300,105,0,1,1
trayectoria,3.83,0,29.4,300,-105,0,1,1
trayectoria,3.83,1,770.6,300,105,0,1,1
trayectoria,3.84,0,28.35,300,-105,0,1,1
trayectoria,3.84,1,771.65,300,105,0,1,1
trayectoria,3.85,0,27.3,300,-105,0,1,1
trayectoria,3.85,1,772.7,300,105,0,1,1
trayectoria,3.86,0,26.25,300,-105,0,1,1
trayectoria,3.86,1,773.75,300,105,0,1,1
trayectoria,3.87,0,25.2,300,-105,0,1,1
trayectoria,3.87,1,774.8,300,105,0,1,1
trayectoria,3.88,0,24.15,300,-105,0,1,1
trayectoria,3.88,1,775.85,300,105,0,1,1
trayectoria,3.89,0,23.1,300,-105,0,1,1
trayectoria,3.89,1,776.9,300,105,0,1,1
trayectoria,3.9,0,22.05,300,-105,0,1,1
trayectoria,3.9,1,777.95,300,105,0,1,1
trayectoria,3.91,0,21,300,-105,0,1,1
trayectoria,3.91,1,779,300,105,0,1,1
trayectoria,3.92,0,19.95,300,-105,0,1,1
trayectoria,3.92,1,780.05,300,105,0,1,1
trayectoria,3.93,0,18.9,300,-105,0,1,1
trayectoria,3.93,1,781.1,300,105,0,1,1
trayectoria,3.94,0,17.85,300,-105,0,1,1
trayectoria,3.94,1,782.15,300,105,0,1,1
trayectoria,3.95,0,16.8,300,-105,0,1,1
trayectoria,3.95,1,783.2,300,105,0,1,1
trayectoria,3.96,0,15.75,300,-105,0,1,1
trayectoria,3.96,1,784.25,300,105,0,1,1
trayectoria,3.97,0,14.7,300,-105,0,1,1
trayectoria,3.97,1,785.3,300,105,0,1,1
trayectoria,3.98,0,13.65,300,-105,0,1,1
trayectoria,3.98,1,786.35,300,105,0,1,1
trayectoria,3.99,0,12.6,300,-105,0,1,1
trayectoria,3.99,1,787.4,300,105,0,1,1
trayectoria,4,0,11.55,300,-105,0,1,1
trayectoria,4,1,788.45,300,105,0,1,1
trayectoria,4.01,0,10.5,300,-105,0,1,1
trayectoria,4.01,1,789.5,300,105,0,1,1
trayectoria,4.02,0,9.45,300,-105,0,1,1
trayectoria,4.02,1,790.55,300,105,0,1,1
trayectoria,4.03,0,8.4,300,-105,0,1,1
trayectoria,4.03,1,791.6,300,105,0,1,1
trayectoria,4.04,0,7.35,300,-105,0,1,1
trayectoria,4.04,1,792.65,300,105,0,1,1
trayectoria,4.05,0,6.3,300,-105,0,1,1
trayectoria,4.05,1,793.7,300,105,0,1,1
trayectoria,4.06,0,5.25,300,-105,0,1,1
trayectoria,4.06,1,794.75,300,105,0,1,1
trayectoria,4.07,0,5.5,300,105,0,1,1
trayectoria,4.07,1,794.5,300,-105,0,1,1
trayectoria,4.08,0,6.55,300,105,0,1,1
trayectoria,4.08,1,793.45,300,-105,0,1,1
trayectoria,4.09,0,7.6,300,105,0,1,1
trayectoria,4.09,1,792.4,300,-105,0,1,1
trayectoria,4.1,0,8.65,300,105,0,1,1
trayectoria,4.1,1,791.35,300,-105,0,1,1
trayectoria,4.11,0,9.7,300,105,0,1,1
trayectoria,4.11,1,790.3,300,-105,0,1,1
trayectoria,4.12,0,10.75,300,105,0,1,1
trayectoria,4.12,1,789.25,300,-105,0,1,1
trayectoria,4.13,0,11.8,300,105,0,1,1
trayectoria,4.13,1,788.2,300,-105,0,1,1
trayectoria,4.14,0,12.85,300,105,0,1,1
trayectoria,4.14,1,787.15,300,-105,0,1,1
trayectoria,4.15,0,13.9,300,105,0,1,1
trayectoria,4.15,1,786.1,300,-105,0,1,1
trayectoria,4.16,0,14.95,300,105,0,1,1
trayectoria,4.16,1,785.05,300,-105,0,1,1
trayectoria,4.17,0,16,300,105,0,1,1
trayectoria,4.17,1,784,300,-105,0,1,1
trayectoria,4.18,0,17.05,300,105,0,1,1
trayectoria,4.18,1,782.95,300,-105,0,1,1
trayectoria,4.19,0,18.1,300,105,0,1,1
trayectoria,4.19,1,781.9,300,-105,0,1,1
trayectoria,4.2,0,19.15,300,105,0,1,1
trayectoria,4.2,1,780.85,300,-105,0,1,1
trayectoria,4.21,0,20.2,300,105,0,1,1
trayectoria,4.21,1,779.8,300,-105,0,1,1
trayectoria,4.22,0,21.25,300,105,0,1,1
trayectoria,4.22,1,778.75,300,-105,0,1,1
trayectoria,4.23,0,22.3,300,105,0,1,1
trayectoria,4.23,1,777.7,300,-105,0,1,1
trayectoria,4.24,0,23.35,300,105,0,1,1
trayectoria,4.24,1,776.65,300,-105,0,1,1
trayectoria,4.25,0,24.4,300,105,0,1,1
trayectoria,4.25,1,775.6,300,-105,0,1,1
trayectoria,4.26,0,25.45,300,105,0,1,1
trayectoria,4.26,1,774.55,300,-105,0,1,1
trayectoria,4.27,0,26.5,300,105,0,1,1
trayectoria,4.27,1,773.5,300,-105,0,1,1
trayectoria,4.28,0,27.55,300,105,0,1,1
trayectoria,4.28,1,772.45,300,-105,0,1,1
trayectoria,4.29,0,28.6,300,105,0,1,1
trayectoria,4.29,1,771.4,300,-105,0,1,1
trayectoria,4.3,0,29.65,300,105,0,1,1
trayectoria,4.3,1,770.35,300,-105,0,1,1
trayectoria,4.31,0,30.7,300,105,0,1,1
trayectoria,4.31,1,769.3,300,-105,0,1,1
trayectoria,4.32,0,31.75,300,105,0,1,1
trayectoria,4.32,1,768.25,300,-105,0,1,1
trayectoria,4.33,0,32.8,300,105,0,1,1
trayectoria,4.33,1,767.2,300,-105,0,1,1
trayectoria,4.34,0,33.85,300,105,0,1,1
trayectoria,4.34,1,766.15,300,-105,0,1,1
trayectoria,4.35,0,34.9,300,105,0,1,1
trayectoria,4.35,1,765.1,300,-105,0,1,1
trayectoria,4.36,0,35.95,300,105,0,1,1
trayectoria,4.36,1,764.05,300,-105,0,1,1
trayectoria,4.37,0,37,300,105,0,1,1
trayectoria,4.37,1,763,300,-105,0,1,1
trayectoria,4.38,0,38.05,300,105,0,1,1
trayectoria,4.38,1,761.95,300,-105,0,1,1
trayectoria,4.39,0,39.1,300,105,0,1,1
trayectoria,4.39,1,760.9,300,-105,0,1,1
trayectoria,4.4,0,40.15,300,105,0,1,1
trayectoria,4.4,1,759.85,300,-105,0,1,1
trayectoria,4.41,0,41.2,300,105,0,1,1
trayectoria,4.41,1,758.8,300,-105,0,1,1
trayectoria,4.42,0,42.25,300,105,0,1,1
trayectoria,4.42,1,757.75,300,-105,0,1,1
trayectoria,4.43,0,43.3,300,105,0,1,1
trayectoria,4.43,1,756.7,300,-105,0,1,1
trayectoria,4.44,0,44.35,300,105,0,1,1
trayectoria,4.44,1,755.65,300,-105,0,1,1
trayectoria,4.45,0,45.4,300,105,0,1,1
trayectoria,4.45,1,754.6,300,-105,0,1,1
trayectoria,4.46,0,46.45,300,105,0,1,1
trayectoria,4.46,1,753.55,300,-105,0,1,1
trayectoria,4.47,0,47.5,300,105,0,1,1
trayectoria,4.47,1,752.5,300,-105,0,1,1
trayectoria,4.48,0,48.55,300,105,0,1,1
trayectoria,4.48,1,751.45,300,-105,0,1,1
trayectoria,4.49,0,49.6,300,105,0,1,1
trayectoria,4.49,1,750.4,300,-105,0,1,1
trayectoria,4.5,0,50.65,300,105,0,1,1
trayectoria,4.5,1,749.35,300,-105,0,1,1
trayectoria,4.51,0,51.7,300,105,0,1,1
trayectoria,4.51,1,748.3,300,-105,0,1,1
trayectoria,4.52,0,52.75,300,105,0,1,1
trayectoria,4.52,1,747.25,300,-105,0,1,1
trayectoria,4.53,0,53.8,300,105,0,1,1
trayectoria,4.53,1,746.2,300,-105,0,1,1
trayectoria,4.54,0,54.85,300,105,0,1,1
trayectoria,4.54,1,745.15,300,-105,0,1,1
trayectoria,4.55,0,55.9,300,105,0,1,1
trayectoria,4.55,1,744.1,300,-105,0,1,1
trayectoria,4.56,0,56.95,300,105,0,1,1
trayectoria,4.56,1,743.05,300,-105,0,1,1
trayectoria,4.57,0,58,300,105,0,1,1
trayectoria,4.57,1,742,300,-105,0,1,1
trayectoria,4.58,0,59.05,300,105,0,1,1
trayectoria,4.58,1,740.95,300,-105,0,1,1
trayectoria,4.59,0,60.1,300,105,0,1,1
trayectoria,4.59,1,739.9,300,-105,0,1,1
trayectoria,4.6,0,61.15,300,105,0,1,1
trayectoria,4.6,1,738.85,300,-105,0,1,1
trayectoria,4.61,0,62.2,300,105,0,1,1
trayectoria,4.61,1,737.8,300,-105,0,1,1
trayectoria,4.62,0,63.25,300,105,0,1,1
trayectoria,4.62,1,736.75,300,-105,0,1,1
trayectoria,4.63,0,64.3,300,105,0,1,1
trayectoria,4.63,1,735.7,300,-105,0,1,1
trayectoria,4.64,0,65.35,300,105,0,1,1
trayectoria,4.64,1,734.65,300,-105,0,1,1
trayectoria,4.65,0,66.4,300,105,0,1,1
trayectoria,4.65,1,733.6,300,-105,0,1,1
trayectoria,4.66,0,67.45,300,105,0,1,1
trayectoria,4.66,1,732.55,300,-105,0,1,1
trayectoria,4.67,0,68.5,300,105,0,1,1
trayectoria,4.67,1,731.5,300,-105,0,1,1
trayectoria,4.68,0,69.55,300,105,0,1,1
trayectoria,4.68,1,730.45,300,-105,0,1,1
trayectoria,4.69,0,70.6,300,105,0,1,1
trayectoria,4.69,1,729.4,300,-105,0,1,1
trayectoria,4.7,0,71.65,300,105,0,1,1
trayectoria,4.7,1,728.35,300,-105,0,1,1
trayectoria,4.71,0,72.7,300,105,0,1,1
trayectoria,4.71,1,727.3,300,-105,0,1,1
trayectoria,4.72,0,73.75,300,105,0,1,1
trayectoria,4.72,1,726.25,300,-105,0,1,1
trayectoria,4.73,0,74.8,300,105,0,1,1
trayectoria,4.73,1,725.2,300,-105,0,1,1
trayectoria,4.74,0,75.85,300,105,0,1,1
trayectoria,4.74,1,724.15,300,-105,0,1,1
trayectoria,4.75,0,76.9,300,105,0,1,1
trayectoria,4.75,1,723.1,300,-105,0,1,1
trayectoria,4.76,0,77.95,300,105,0,1,1
trayectoria,4.76,1,722.05,300,-105,0,1,1
trayectoria,4.77,0,79,300,105,0,1,1
trayectoria,4.77,1,721,300,-105,0,1,1
trayectoria,4.78,0,80.05,300,105,0,1,1
trayectoria,4.78,1,719.95,300,-105,0,1,1
trayectoria,4.79,0,81.1,300,105,0,1,1
trayectoria,4.79,1,718.9,300,-105,0,1,1
trayectoria,4.8,0,82.15,300,105,0,1,1
trayectoria,4.8,1,717.85,300,-105,0,1,1
trayectoria,4.81,0,83.2,300,105,0,1,1
trayectoria,4.81,1,716.8,300,-105,0,1,1
trayectoria,4.82,0,84.25,300,105,0,1,1
trayectoria,4.82,1,715.75,300,-105,0,1,1
trayectoria,4.83,0,85.3,300,105,0,1,1
trayectoria,4.83,1,714.7,300,-105,0,1,1
trayectoria,4.84,0,86.35,300,105,0,1,1
trayectoria,4.84,1,713.65,300,-105,0,1,1
trayectoria,4.85,0,87.4,300,105,0,1,1
trayectoria,4.85,1,712.6,300,-105,0,1,1
trayectoria,4.86,0,88.45,300,105,0,1,1
trayectoria,4.86,1,711.55,300,-105,0,1,1
trayectoria,4.87,0,89.5,300,105,0,1,1
trayectoria,4.87,1,710.5,300,-105,0,1,1
trayectoria,4.88,0,90.55,300,105,0,1,1
trayectoria,4.88,1,709.45,300,-105,0,1,1
trayectoria,4.89,0,91.6,300,105,0,1,1
trayectoria,4.89,1,708.4,300,-105,0,1,1
trayectoria,4.9,0,92.65,300,105,0,1,1
trayectoria,4.9,1,707.35,300,-105,0,1,1
trayectoria,4.91,0,93.7,300,105,0,1,1
trayectoria,4.91,1,706.3,300,-105,0,1,1
trayectoria,4.92,0,94.75,300,105,0,1,1
trayectoria,4.92,1,705.25,300,-105,0,1,1
trayectoria,4.93,0,95.8,300,105,0,1,1
trayectoria,4.93,1,704.2,300,-105,0,1,1
trayectoria,4.94,0,96.85,300,105,0,1,1
trayectoria,4.94,1,703.15,300,-105,0,1,1
trayectoria,4.95,0,97.9,300,105,0,1,1
trayectoria,4.95,1,702.1,300,-105,0,1,1
trayectoria,4.96,0,98.95,300,105,0,1,1
trayectoria,4.96,1,701.05,300,-105,0,1,1
trayectoria,4.97,0,100,300,105,0,1,1
trayectoria,4.97,1,700,300,-105,0,1,1
trayectoria,4.98,0,101.05,300,105,0,1,1
trayectoria,4.98,1,698.95,300,-105,0,1,1
trayectoria,4.99,0,102.1,300,105,0,1,1
trayectoria,4.99,1,697.9,300,-105,0,1,1
trayectoria,5,0,103.15,300,105,0,1,1
trayectoria,5,1,696.85,300,-105,0,1,1
trayectoria,5.01,0,104.2,300,105,0,1,1
trayectoria,5.01,1,695.8,300,-105,0,1,1
trayectoria,5.02,0,105.25,300,105,0,1,1
trayectoria,5.02,1,694.75,300,-105,0,1,1
trayectoria,5.03,0,106.3,300,105,0,1,1
trayectoria,5.03,1,693.7,300,-105,0,1,1
trayectoria,5.04,0,107.35,300,105,0,1,1
trayectoria,5.04,1,692.65,300,-105,0,1,1
trayectoria,5.05,0,108.4,300,105,0,1,1
trayectoria,5.05,1,691.6,300,-105,0,1,1
trayectoria,5.06,0,109.45,300,105,0,1,1
trayectoria,5.06,1,690.55,300,-105,0,1,1
trayectoria,5.07,0,110.5,300,105,0,1,1
trayectoria,5.07,1,689.5,300,-105,0,1,1
trayectoria,5.08,0,111.55,300,105,0,1,1
trayectoria,5.08,1,688.45,300,-105,0,1,1
trayectoria,5.09,0,112.6,300,105,0,1,1
trayectoria,5.09,1,687.4,300,-105,0,1,1
trayectoria,5.1,0,113.65,300,105,0,1,1
trayectoria,5.1,1,686.35,300,-105,0,1,1
